::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "OPTIONS /api//utility/product-left-panel/countries HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "OPTIONS /api//utility/product-left-panel/event_speakers HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "GET /api//wishlist?product_details=true&images=true&user_id=3385&order_by=-id&limit=2&page=1 HTTP/1.1" 200 250
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "OPTIONS /api//page-slider?page=home&is_active=true HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "OPTIONS /api//category?is_active=true&featured_course_category=true HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "OPTIONS /api//event?pagination=true&limit=10&is_publish=true&images=true&is_featured=1&event=true&event_speaker=true&fetch_price=true&is_delete=true&is_active=true&date_filter=true&isApproved=true HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "GET /api//category?tree=true&is_active=true&type=courses HTTP/1.1" 200 3769
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "GET /api//category?tree=true&is_active=true&type=events HTTP/1.1" 200 8542
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "PUT /api//utility/product-left-panel/countries HTTP/1.1" 400 360
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "PUT /api//utility/product-left-panel/event_speakers HTTP/1.1" 400 370
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "OPTIONS /api//testimonial?pagination=true&limit=10&is_active=true HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "OPTIONS /api//course-user?course=true&images=true&review_count=true&created_by=true&group_by=true&is_delete=true&is_active=true HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "OPTIONS /api//event?pagination=true&limit=10&is_publish=true&images=true&coming_soon=true&event=true&event_speaker=true&fetch_price=true&is_delete=true&is_active=true&date_filter=true&isApproved=true HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "OPTIONS /api//event?pagination=true&limit=10&is_publish=true&images=true&event=true&event_speaker=true&fetch_price=true&is_delete=true&is_active=true&past_event=true&date_filter=true&isApproved=true HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "OPTIONS /api//brands HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "GET /api//page-slider?page=home&is_active=true HTTP/1.1" 200 2086
